"","X","SiteID","Longitude.y","Latitude.x","Month","Year","Examined","Pf_pos","Pf_per","AvgTemp","MaxTemp","Precip","ALAN","PopDens","AGambiae","ALAN.lg","ALAN.trans"
"676",676,840629,-3.7165,12.6332,4,2011,267,79,0.2959,30.89999962,40.65302277,3.036974907,0.000237813,17.87768745,0.663262848,-0.605875914746981,-1.20792146948252
"677",677,840629,-3.7165,12.6332,4,2012,261,85,0.3257,30.89999962,38.87715149,1.594433784,0.000237813,17.87768745,0.663262848,-0.605875914746981,-1.20792146948252
"678",678,840629,-3.7165,12.6332,10,2010,256,143,0.5586,26.89999962,30.97124863,219.7879639,0.000237813,17.87768745,0.663262848,-0.605875914746981,-1.20792146948252
"679",679,840629,-3.7165,12.6332,10,2011,219,108,0.4932,26.89999962,32.47124863,134.5584869,0.000237813,17.87768745,0.663262848,-0.605875914746981,-1.20792146948252
"680",680,840629,-3.7125,12.6336,4,2010,362,106,0.2928,30.89999962,40.55631638,0.952763498,0.000237813,17.87768745,0.663262848,-0.605875914746981,-1.20792146948252
"681",681,840629,-3.7125,12.6336,4,2011,267,77,0.2884,30.89999962,40.65302277,3.036974907,0.000237813,17.87768745,0.663262848,-0.605875914746981,-1.20792146948252
"682",682,840629,-3.7125,12.6336,4,2012,261,83,0.318,30.89999962,38.87715149,1.594433784,0.000237813,17.87768745,0.663262848,-0.605875914746981,-1.20792146948252
"683",683,840629,-3.7125,12.6336,10,2010,256,139,0.543,26.89999962,30.97124863,219.7879639,0.000237813,17.87768745,0.663262848,-0.605875914746981,-1.20792146948252
"684",684,840629,-3.7125,12.6336,10,2011,219,105,0.4795,26.89999962,32.47124863,134.5584869,0.000237813,17.87768745,0.663262848,-0.605875914746981,-1.20792146948252
"685",685,863754,-1.0098,13.0426,8,2011,41,20,0.48,27.79999924,33.91849136,172.9596863,0.003127064,170.8678894,0.684699613,0.496523378934696,-0.834954410061927
"686",686,863751,-1.0611,13.0911,8,2011,549,104,0.19,28,34.10963058,175.4852753,0.03456403,170.8678741,0.497358944,1.53875000449915,-0.487125208862942
"687",687,863755,-0.9852,13.0964,8,2011,90,47,0.52,27.89999962,33.92211914,171.1687164,0.002501502,170.8678894,0.72499116,0.39993352834013,-0.867266381851154
"688",688,863753,-1.0232,13.0976,8,2011,41,24,0.58,27.89999962,33.97987747,172.1948242,0.003939601,170.8678894,0.478984709,0.596553224170566,-0.801515920328277
"689",689,863786,-1.168,13.1082,8,2011,54,17,0.31,28,33.9868927,177.4515686,0.003108741,170.8678741,0.630741445,0.493979309691,-0.835805153009976
"690",690,863752,-1.1014,13.1139,8,2011,339,31,0.09,28,34.1593895,177.6636658,0.01377597,170.8678741,0.347218695,1.13943732907993,-0.620292603884898
"691",691,863783,-1.125,13.1343,8,2011,24,7,0.29,28.10000038,34.17564011,175.7965851,0.005818744,170.8678589,0.276034396,0.765574981408166,-0.745056916499088
"692",692,863781,-1.0685,13.1472,8,2011,38,8,0.21,28,34.03245163,173.6040802,0.003736406,170.8679047,0.537615423,0.573614840312355,-0.809181979730862
"693",693,863782,-1.0836,13.1472,8,2011,45,11,0.24,28,34.17564011,175.7965851,0.003788458,170.8679047,0.276034396,0.579607328721327,-0.807179174369617
"694",694,863756,-1.0172,13.1491,8,2011,114,38,0.33,27.79999924,33.91326141,171.425293,0.002645981,170.8678741,0.64928275,0.424224963909583,-0.859137759558801
"695",695,863784,-1.1691,13.1495,8,2011,78,30,0.38,28,33.98602295,176.7570038,0.002362925,170.8678741,0.785415739,0.375284011878998,-0.875516687598501
"696",696,863785,-1.1682,13.1669,8,2011,36,11,0.3,28,33.85714722,176.056427,0.002022635,170.8678894,0.587472433,0.308059399436108,-0.898027493976363
"697",697,863714,-12.4463,14.9112,6,2012,99,0,0,33.40000153,41.5297699,30.51566124,0.04026005,28.56687355,0.357455371,1.60498216883541,-0.46504189669515
"698",698,863714,-12.4463,14.9112,10,2013,74,1,0.0135,28,33.21229553,207.6965332,0.04026005,28.56687355,0.357455371,1.60498216883541,-0.46504189669515
"699",699,863714,-12.4463,14.9112,11,2011,99,1,0.0101,29.29999924,37.78592682,14.91308022,0.04026005,28.56687355,0.357455371,1.60498216883541,-0.46504189669515
"706",706,840617,-13.4979,16.1506,3,2011,371,0,0,27.89999962,35.18940735,0.698143184,0.02262414,259.6713257,0.052898446,1.35476399782178,-0.548475973475219
"707",707,840617,-13.5077,16.1506,5,2015,101,0,0,33.20000076,43.04937363,0,0.03569921,259.6713257,0.064417524,1.55278024233964,-0.482447131477419
"708",708,840617,-13.5077,16.1506,5,2015,545,3,0.0055,33.20000076,43.04937363,0,0.03569921,259.6713257,0.064417524,1.55278024233964,-0.482447131477419
"709",709,840617,-13.5077,16.1506,5,2015,903,2,0.0022,33.20000076,43.04937363,0,0.03569921,259.6713257,0.064417524,1.55278024233964,-0.482447131477419
"710",710,840617,-13.5077,16.1506,5,2015,627,1,0.0016,33.20000076,43.04937363,0,0.03569921,259.6713257,0.064417524,1.55278024233964,-0.482447131477419
"711",711,840617,-13.5077,16.1506,5,2015,489,1,0.002,33.20000076,43.04937363,0,0.03569921,259.6713257,0.064417524,1.55278024233964,-0.482447131477419
"712",712,840617,-13.5077,16.1506,5,2015,1752,5,0.0029,33.20000076,43.04937363,0,0.03569921,259.6713257,0.064417524,1.55278024233964,-0.482447131477419
"713",713,840617,-13.5077,16.1506,9,2014,74,0,0,30.60000038,36.24399567,112.5017014,0.03569921,259.6713257,0.064417524,1.55278024233964,-0.482447131477419
"714",714,840617,-13.5077,16.1506,9,2014,831,1,0.0012,30.60000038,36.24399567,112.5017014,0.03569921,259.6713257,0.064417524,1.55278024233964,-0.482447131477419
"715",715,840617,-13.5077,16.1506,9,2014,1009,0,0,30.60000038,36.24399567,112.5017014,0.03569921,259.6713257,0.064417524,1.55278024233964,-0.482447131477419
"716",716,840617,-13.5077,16.1506,9,2014,676,0,0,30.60000038,36.24399567,112.5017014,0.03569921,259.6713257,0.064417524,1.55278024233964,-0.482447131477419
"717",717,840617,-13.5077,16.1506,9,2014,411,0,0,30.60000038,36.24399567,112.5017014,0.03569921,259.6713257,0.064417524,1.55278024233964,-0.482447131477419
"718",718,840617,-13.5077,16.1506,9,2014,1757,0,0,30.60000038,36.24399567,112.5017014,0.03569921,259.6713257,0.064417524,1.55278024233964,-0.482447131477419
"719",719,863708,-16.2333,16.55,6,2012,50,0,0,27,35.18199158,0,0.002249775,24.71426773,0.01066286,0.354065199712469,-0.882620304502815
"720",720,863708,-16.2333,16.55,10,2013,117,1,0.0085,29.10000038,34.0510025,106.4687729,0.002249775,24.71426773,0.01066286,0.354065199712469,-0.882620304502815
"721",721,863708,-16.2333,16.55,11,2011,50,1,0.02,28.79999924,36.64253616,3.618338108,0.002249775,24.71426773,0.01066286,0.354065199712469,-0.882620304502815
"722",722,863711,-14.2667,16.5833,6,2012,101,0,0,32.70000076,41.62763596,1.967304349,0.002329708,38.6154213,0.076877909,0.369161660016254,-0.877566169663096
"723",723,863711,-14.2667,16.5833,10,2013,114,1,0.0088,31.5,37.07710266,134.7524109,0.002329708,38.6154213,0.076877909,0.369161660016254,-0.877566169663096
"724",724,863711,-14.2667,16.5833,11,2011,101,0,0,31.10000038,39.78442383,9.317444801,0.002329708,38.6154213,0.076877909,0.369161660016254,-0.877566169663096
"728",728,863729,-12.25,17.9833,6,2012,126,0,0,34.79999924,43.32492828,1.176001191,1.87e-05,3.708437204,0.418132807,-1.54211810326601,-1.57605279782117
"729",729,863729,-12.25,17.9833,10,2013,114,9,0.0789,33,38.98184586,66.90045166,1.87e-05,3.708437204,0.418132807,-1.54211810326601,-1.57605279782117
"730",730,863729,-12.25,17.9833,11,2011,96,5,0.0521,32.09999847,40.11935043,4.121410847,1.87e-05,3.708437204,0.418132807,-1.54211810326601,-1.57605279782117
"731",731,863736,-15.95,18.1,6,2012,241,0,0,25.39999962,34.15584946,0,1.19993,2696.81958,0.017030992,3.07915953078064,0.0263853038213048
"732",732,863736,-15.95,18.1,10,2013,228,0,0,29.29999924,35.16461563,54.07853699,1.19993,2696.81958,0.017030992,3.07915953078064,0.0263853038213048
"733",733,863736,-15.95,18.1,11,2011,228,1,0.0044,28.70000076,36.69942856,1.996637106,1.19993,2696.81958,0.017030992,3.07915953078064,0.0263853038213048
"734",734,863734,-14.3833,19.75,11,2011,50,0,0,31.20000076,38.82138824,1.082317948,0.1056573,0.603797913,0.072325777,2.02394061051715,-0.325366830535192
